@DATE  SRAD  TMAX  TMIN  RAIN  VAPO  WIND
67091  13.4  12.2   3.5    .8   6.00   3.7
67092  19.8  11.7    .5    .0   5.30   5.8
67093  19.7  11.0    .0    .0   4.90   3.5
67094   7.8  11.1   2.9    .0   6.40   3.3
67095  13.2  10.6    .5    .1   5.60   2.9
67096  13.5  16.4    .4    .0   5.40   4.9
67097   8.8  14.0   8.0    .0   7.30   5.6
67098  12.1  17.9   4.7   3.7   8.60   2.9
67099  10.5  25.7  10.3    .0   8.80   5.5
67100   8.2  23.0  12.6    .0   8.00   5.0
67101   9.0  22.2  12.0    .0   9.30   2.3
67102  10.0  20.7  10.4    .0   9.40   3.8
67103  22.2  23.5   8.7    .0   7.90   3.7
67104   8.5  16.6   8.2    .0   7.40   5.8
67105   9.6  14.7   7.7  11.0   9.00   2.1
67106   8.6  16.3  10.0    .7   9.30   3.7
67107  23.5  20.0   6.0    .1   8.30   2.4
67108  25.2  23.0   8.5    .0   7.70   3.0
67109  16.8  14.5   1.8   1.5   4.40   8.1
67110  25.4  15.2   -.8    .0   4.50   2.8
67111  22.0  22.0   3.5    .0   7.00   3.6
67112   9.5  15.2   6.0    .0   8.40   3.5
67113   9.1   7.8   1.5  23.5   5.80   4.5
67114  24.4  12.0   -.4   1.7   5.30   4.6
67115  23.3  11.0   -.2    .0   6.20   3.4
67116  11.9  13.0    .4    .0   6.20   2.8
67117  11.7  12.0   5.2   3.5   7.20   3.0
67118   9.3  12.0   3.4   1.1   8.10   1.3
67119   9.3  14.5   8.8  11.5   9.80   3.2
67120  26.2  19.0   5.9   2.4   8.10   4.1
67121  26.5  23.0   6.6    .0   8.50   2.2
67122  10.3  19.5  11.7    .0  10.20   1.4
67123  21.4  22.8   8.7   1.0   9.60   2.1
67124   9.7  13.0   7.0    .2   7.80   4.3
67125  23.7  16.6   3.3   2.0   7.00   2.6
67126  24.9  21.0   6.0    .0   8.40   1.7
67127  27.5  23.0   7.2    .0   9.10   1.3
67128  25.8  25.2   9.4    .0  10.10   2.5
67129  23.8  25.5  11.6    .0   9.80   3.3
67130  27.4  25.2  10.1    .0   8.60   3.7
67131  27.5  24.0   9.0    .0   8.20   2.8
67132  26.1  25.4   9.8    .0  10.30   1.9
67133  27.5  25.0  12.0    .0  10.00   5.8
67134  27.8  26.2  11.0    .0   8.70   8.2
67135  16.3  28.2  14.3    .0  10.00   5.4
67136  11.9  26.2  15.1    .0  11.80   1.4
67137  15.8  26.8  16.0    .3  11.30   2.7
67138  20.9  24.4  11.4    .9  10.90   3.0
67139  11.5  18.9  11.6   5.4  10.90   5.9
67140  11.8  18.0  10.0    .0   9.40   2.7
67141  10.8  20.0  11.6    .0  11.00   4.9
67142  10.3  16.7  12.2  21.4  10.90   5.9
67143  19.5  23.6  10.2  16.5  10.90   3.1
67144  10.4  16.7  10.1    .0   9.50   3.0
67145  25.8  21.5   7.6   3.5   9.70   1.9
67146  24.4  17.8   9.4    .0   9.20   2.1
67147  31.0  22.5   6.2   1.5   8.60   1.5
67148  25.0  23.4  10.3    .1  10.10   3.1
67149  28.5  24.6   9.0    .0  11.10   2.9
67150  22.7  23.8  11.4    .0  11.10   3.2
67151  16.8  20.2  10.0   8.3  10.60   2.8
67152  11.4  15.7  10.7  18.5   9.90   1.9
67153  23.2  20.6  10.1    .9   9.90   3.3
67154  22.9  22.0  10.2    .0  11.10   1.7
67155  25.7  23.8  10.7   9.9  11.70   1.8
67156  22.7  25.6  12.0    .0  11.70    .9
67157  25.7  22.7  13.3    .0  11.40   3.0
67158  29.1  26.7  12.0    .0  12.90   3.0
67159  25.8  30.0  15.1    .0  12.40   2.7
67160  13.2  20.6  15.3  13.3  13.80   2.8
67161  16.1  23.0  13.9   7.0  12.70   1.4
67162  17.7  17.4  11.2   6.8   8.80   3.7
67163  23.9  19.8   9.5    .0   9.10    .7
67164  17.4  20.4   8.4    .0   9.30   2.7
67165  11.6  16.0   9.4   2.3   8.50   3.3
67166  24.0  20.2   8.4    .3   9.20   2.1
67167  29.0  22.5   8.9    .0   9.60   2.7
67168  22.4  24.0  10.4    .0  11.80   2.3
67169  23.0  26.0  12.0    .0  12.20   2.3
67170  14.1  22.8  14.4  23.7  13.00    .8
67171  13.2  22.9  14.2   8.6  13.70   1.1
67172  22.3  25.0  13.2    .3  12.40   3.4
67173  28.7  22.6  14.0  39.8  10.80   3.6
67174  30.8  25.7  11.0    .0  11.40    .0
67175  31.0  28.2  13.4    .0  14.70   1.5
67176  30.1  31.0  15.7    .0  14.90   3.1
67177  31.1  30.8  16.4    .0  16.10   2.1
67178  31.0  30.8  16.4    .0  17.40    .4
67179  27.8  30.0  18.6    .0  16.70   1.0
67180  26.8  29.3  18.0    .0  16.90   2.5
67181  27.3  30.4  17.4    .0  17.30    .3
67182  26.9  30.6  17.9    .0  16.20   1.9
67183  27.1  31.6  16.6    .0  17.70   1.5
67184  27.3  31.5  17.4    .0  16.00   3.2
67185  21.0  32.8  15.2    .0  17.80    .0
67186  14.4  23.8  16.6  56.4  15.80   2.1
67187  25.3  24.6  13.0  10.0  12.80   2.8
67188  27.1  26.0  12.2    .0  14.20    .9
67189  27.4  27.4  13.7    .0  13.90   2.0
67190  17.4  25.7  13.7    .0  14.20   3.8
67191  16.6  25.0  12.8  91.6  13.80   1.1
67192  21.3  26.4  14.8  11.0  14.40    .6
67193  22.9  28.0  14.5    .0  14.50   1.5
67194  27.0  29.6  16.6    .0  16.10    .9
67195  27.0  30.4  16.8    .0  17.70   1.0
67196  26.6  31.2  17.0    .0  17.10   2.5
67197  22.0  28.8  17.5    .0  16.60   2.7
67198  26.2  28.7  17.0    .0  16.60   6.7
67199  22.6  25.9  17.2    .0  12.70   2.7
67200  26.1  27.0  14.3    .0  13.30   1.4
67201  26.8  28.6  15.4    .0  14.70   2.1
67202  26.0  28.8  15.2    .0  13.30   1.8
67203  25.4  30.8  14.6    .0  14.00   3.5
67204  25.7  32.4  17.4    .0  16.80   2.5
67205  25.6  31.5  19.5    .0  15.90   2.4
67206  25.2  27.4  17.0    .0  12.20   1.4
67207  21.9  27.0  13.4    .0  11.80   1.4
67208  24.4  28.8  14.4    .0  11.60   1.7
67209  25.0  29.0  13.4    .0  12.50   2.5
67210  25.0  29.7  14.4    .0  14.40   2.2
67211  24.7  29.7  16.1    .0  15.20   2.4
67212  24.7  31.5  17.9    .0  15.60   2.4
67213  24.3  32.0  18.4    .0  15.40   1.8
67214  25.3  33.5  17.1    .0  13.90   1.1
67215  24.5  33.3  17.0    .0  16.40   1.0
67216  24.5  31.7  18.6    .0  16.20   1.0
67217  24.9  35.4  18.6    .0  15.60   4.6
67218  22.8  26.6  15.2    .0  11.80   3.0
67219  19.1  25.1  14.2   1.0  12.40   2.4
67220  18.7  27.7  15.0    .0  13.00   1.9
67221  23.2  30.7  14.2    .0  14.70    .7
67222  24.0  34.6  16.8    .0  15.20   2.0
67223  23.1  28.4  18.3    .0  12.60   2.8
67224  23.7  26.0  13.9    .0  10.90   2.8
67225  19.6  29.0  12.4    .0  11.90   3.4
67226  17.6  24.3  11.4    .0  10.80   2.2
67227  16.7  24.9  16.2    .0  12.40   2.3
67228  23.9  30.0  14.6    .0  13.40   1.3
67229  23.8  32.5  15.4    .0  14.20   1.7
67230  22.3  28.0  15.4   1.2  13.20   3.4
67231  21.6  28.0  12.6    .0  11.30   1.7
67232  21.9  27.6  11.4    .0  10.30   1.6
67233  22.0  26.4  13.9    .0  10.90   2.1
67234  23.0  26.0   9.1    .0  10.10   2.3
67235  21.6  25.8   9.8    .0  10.70   1.6
67236  21.5  27.8  10.4    .0  11.70    .0
67237  18.4  29.7  11.6    .0  12.60   1.4
67238  11.2  23.8  14.2   1.4  14.80   1.2
67239  15.7  25.5  13.7   2.9  14.40   2.5
67240  11.1  22.4  12.0    .0  13.00   2.7
67241  18.7  25.4  12.4   1.6  12.80   1.5
67242  20.1  27.3  11.6    .0  10.90   1.5
67243  20.1  27.7   9.5    .0  10.60   1.1
67244  20.0  28.3  10.5    .0  11.20    .4
67245  18.9  29.4  12.3    .0  11.50   2.2
67246  20.1  30.0  14.0    .0  12.60   2.1
67247  19.9  30.6  15.8    .0  10.60   6.2
67248  19.7  30.0  15.9    .0  10.30   3.3
67249  19.3  29.8  13.4    .0  12.10   1.3
67250  18.1  30.4  13.3    .0  12.50   2.3
67251  18.4  27.6  17.4    .9  10.90   7.5
67252  13.8  28.9  15.8    .0  11.10   5.7
67253  11.3  27.0  17.5    .0  11.20   4.2
67254  12.1  23.5  15.7    .8  13.00   1.4
67255   9.3  20.2  14.6   1.4  12.20   2.2
67256  17.3  20.9  10.3  10.1   9.80   3.0
67257  15.8  24.0   8.0    .0  10.00   2.8
67258   8.9  19.7  13.1    .8  13.70   1.9
67259  10.2  19.5  13.5  29.4  11.20   3.9
67260  12.5  20.4   9.7    .0  10.90   1.3
67261  12.3  22.2  12.1    .0  12.80   1.6
67262  14.2  21.7  13.8    .0  12.00   1.7
67263  14.1  24.6  10.6    .4  11.40    .7
67264  12.6  25.7  10.4    .0  11.30   1.9
67265  14.4  28.2  13.0    .0  11.40   2.9
67266  12.9  22.0  13.1   8.1  10.20   2.3
67267  16.7  23.2  10.3    .0  10.80    .9
67268  17.0  26.2   9.0    .0  10.70    .7
67269  16.8  28.9   9.4    .0  10.70   1.1
67270  16.5  28.6  10.8    .0  12.40   2.5
67271  15.1  28.8  14.6    .0  13.80   2.3
67272  15.7  23.6  12.5    .0   9.50   1.6
67273  16.0  24.0   7.4    .0   8.20    .9
67274  15.7  25.4   7.2    .0   9.50    .9
67275  17.2  25.6   9.7    .0  11.00   1.6
67276  15.7  27.2  10.7    .0  11.10   1.6
67277   9.7  25.2  15.3    .0  11.70   1.7
67278   7.6  25.8  10.8    .0  10.30   4.9
67279  15.1  17.3   6.3   8.3   7.10   3.6
67280  16.8  17.8   3.9    .0   6.80   3.1
67281   9.4  22.4   6.7    .0   9.80   3.3
67282  10.4  22.8  10.5    .0  10.20   4.9
67283   6.1  23.0  11.7    .0  11.40   2.9
67284  15.4  24.6  11.4    .0  11.20   1.2
67285  15.4  25.0   9.6    .0  10.80   3.4
67286  14.8  26.6  11.1    .0  10.90   3.5
67287  12.6  26.6  11.1    .0  11.00   2.3
67288  12.2  26.0   9.3    .0  10.30   2.5
67289  10.1  26.2  12.5    .0  11.90   3.2
67290  14.8  27.6  11.7    .0  11.40   3.2
67291   6.4  21.2   9.2    .0   8.50   5.4
67292  14.8  12.7   2.0   2.0   4.80   1.9
67293  15.1  13.0  -2.6    .0   4.30   2.1
67294  14.8  18.5    .7    .0   5.90   4.0
67295  14.7  24.0   2.7    .0   7.30    .0
67296  14.0  22.4   3.7    .0   7.70    .8
67297  13.4  22.6   1.6    .0   7.30    .3
67298  12.3  21.0   2.1    .0   7.70   1.9
67299  12.2  20.7   3.8    .0   7.90   2.0
67300  11.5  20.0   6.9    .0   8.70   4.9
67301  10.5  19.6  11.8    .0   9.20   3.2
67302   6.0  20.6   6.1    .0   9.50   3.4
67303   3.8  16.4  10.5   1.1   9.00   2.3
67304   4.1  12.4   7.2   2.4   7.40   3.0
67305   3.7  11.0   4.8    .0   7.60   2.2
67306   9.0  14.2   1.1    .0   6.90   2.4
67307   7.0  15.9   2.0    .0   7.90   1.8
67308   5.9  13.0   4.4    .6   7.80   2.8
67309   8.8  18.4   4.3    .0   7.70   4.9
67310   3.8  20.3   9.5    .0   9.70   4.6
67311   3.4  13.0   8.6   1.4   9.00    .2
67312   4.4  16.5   7.6    .0   9.30   2.7
67313   4.4  20.4  11.0    .4  38.90   4.5
67314   4.2  15.5   9.5   1.0   9.30   3.3
67315   3.2   8.0   4.5    .3   5.40   4.0
67316   7.2   9.8  -1.3    .2   5.40   1.9
67317   4.3  13.4   1.0    .0   5.80   2.0
67318  10.3  17.6   -.6    .0   6.20   1.6
67319  10.6  19.7    .8    .0   5.90   1.4
67320   8.1  24.2   6.7    .0   6.70   2.2
67321   3.4  13.0   6.5    .0   6.10   4.0
67322   9.4  10.4  -2.4    .0   4.10   1.9
67323   3.6   6.4  -3.5    .0   4.90   4.6
67324   5.5   6.1  -3.6    .0   3.30   4.0
67325   9.8   5.0  -8.0    .0   2.90   1.9
67326   8.6   6.3  -7.1    .0   3.30   3.5
67327   6.8   8.1  -3.6    .0   5.80   4.7
67328   5.2   6.7   -.7    .0   4.20   2.8
67329   8.6   3.0  -8.0    .0   2.80   1.8
67330   2.8   3.3  -8.3    .0   3.10   2.1
67331   5.1  11.5  -3.0    .0   4.50   3.3
67332   4.7   8.5  -5.3    .0   4.40   1.6
67333   2.6   4.4   1.5  10.0   5.60   2.0
67334   2.6   4.2   2.8  18.0   5.80    .8
67335   2.6   5.8   -.2    .4   5.10   2.0
67336   4.9   3.4  -2.4    .3   4.60   2.8
67337   6.0   6.3   -.8    .0   4.80   5.0
67338   2.7   6.9    .0    .0   4.90   7.0
67339   4.2   7.0   -.4    .9   4.80   4.2
67340   6.9  11.0   2.4    .0   5.00   2.8
67341   2.5   5.9    .2    .2   5.20   5.2
67342   3.5   2.2  -2.6   7.0   4.50   2.6
67343   2.4   1.0  -2.0   8.0   3.90   3.2
67344   5.3  -1.0  -7.0   1.1   3.10   2.9
67345   2.4    .0  -4.0    .0   4.00   3.1
67346   2.4   -.5  -4.0   6.6   3.60   4.4
67347   2.4  -3.3  -6.4  14.0   2.60   4.1
67348   4.9  -1.2 -12.6    .0   2.70   1.3
67349   2.3  -9.0 -19.1    .0   1.30    .5
67350   2.7  -7.0 -19.6    .0   1.90    .5
67351   4.0   -.5  -9.8    .0   2.70   4.3
67352   6.5  -2.2 -17.2   2.2   2.20   1.3
67353   5.7  -1.3 -18.8    .0   2.70   2.7
67354   5.8   2.0  -8.5    .2   3.20   4.9
67355   5.9  -4.0 -19.1    .0   2.10   4.7
67356   2.3   2.7  -6.0    .0   3.70   2.7
67357   3.8   6.9   1.7    .2   4.80   4.5
67358   2.3   9.5   2.0    .4   5.70   2.8
67359   2.5  12.1   1.4   1.9   6.60   2.7
67360   2.8  11.8   5.7   7.7   7.10   3.5
67361   2.4   7.5   4.4   8.0   6.30   2.9
67362   2.4   4.5   -.6    .2   3.90   2.1
67363   5.4   3.4  -1.4    .6   4.40   1.0
67364   2.4   1.7  -3.0    .0   4.40   2.8
67365   2.4   1.0   -.5   6.9   4.60    .2
68001   2.4   2.7  -6.8   3.3   4.60   3.4
68002   2.4   2.2   -.2   5.5   4.50   2.6
68003   2.4    .0  -3.4    .3   3.40   4.4
68004   7.2   -.8  -4.6    .3   3.30   2.6
68005   6.9   1.7  -4.4    .3   3.50   3.7
68006   2.5   6.6  -2.2    .0   4.60   2.5
68007   5.8   3.2  -3.5  12.8   3.80   6.2
68008   3.1    .5 -10.5   8.4   2.40   7.0
68009   2.5  -6.0 -18.0    .4   2.00   2.1
68010   2.6  -8.0 -15.6    .2   1.90   3.6
68011   2.6  -7.5 -17.5   2.2   1.70   1.2
68012   2.6  -8.4 -17.6    .0   1.80   3.9
68013   2.6  -7.3 -12.5    .0   1.80   6.3
68014   7.5  -3.2 -17.0    .0   2.00   3.2
68015   3.1   4.5  -5.6   1.6   4.60   2.7
68016   4.8   7.0   -.9    .2   4.50   2.9
68017   9.2   8.6  -1.9    .0   4.50   1.7
68018   2.8   3.8  -4.5    .1   4.90   2.0
68019   2.8   1.6    .0    .8   4.80   1.8
68020   3.2   1.5   -.4  11.2   4.60    .6
68021   6.2   3.2  -3.7    .1   3.90   1.4
68022   6.7   1.5  -5.2    .0   3.90   1.8
68023   3.0   1.0  -1.5    .0   4.20   2.2
68024   3.0   3.7  -5.2    .0   3.90   2.9
68025   3.0    .7  -1.8    .0   4.00   3.2
68026   3.1   1.6  -7.7   3.6   3.50   4.5
68027   4.3    .0  -7.9    .2   2.90   3.7
68028   3.5   2.4 -10.1    .0   3.20    .9
68029   3.2   3.3  -1.3    .1   4.20   2.6
68030   9.9   5.6  -1.2    .1   4.40   2.4
68031   6.3   5.7    .0    .0   4.80   1.1
68032  11.3   5.4  -1.7    .0   4.60   1.2
68033   9.6   7.0  -5.2    .0   4.50    .7
68034   7.1   4.0  -2.4    .0   4.60   2.4
68035   9.1   7.8    .3    .0   5.00   4.9
68036   9.0   7.4    .3    .0   5.00   5.7
68037  10.5   8.2   1.0    .0   5.30   6.3
68038   8.4  11.6  -3.2    .0   5.80   4.1
68039   6.4  12.5   3.5    .0   6.80   3.8
68040   9.0  14.6   3.4    .0   6.40   2.5
68041   3.8   9.0   4.8   3.0   6.80   3.4
68042  10.3   8.5    .2   1.5   5.30   2.2
68043  12.0   7.6  -2.4    .0   4.50   1.0
68044   5.3   7.7  -5.1    .0   4.40   1.7
68045   4.0   6.0  -3.1    .0   5.60    .0
68046   4.0  11.3   2.7   1.2   7.40   2.0
68047   4.1  10.7   5.0   6.0   7.40   2.6
68048   4.1   5.6  -1.4   9.8   4.10   3.7
68049   4.2   1.2  -2.0    .5   3.50   4.8
68050  13.5   4.2  -5.5    .0   3.60   2.6
68051   8.6   6.8  -3.0    .0   3.80   4.2
68052   4.4   9.0   1.5    .0   5.50   1.6
68053   4.4  14.1   2.8    .0   6.60   3.6
68054   6.6  16.3   2.1    .0   6.80   3.0
68055   4.9  16.0   7.3    .0   7.70   2.8
68056   9.2  19.0   7.0    .0   7.70   3.5
68057   6.3   7.9    .4   7.6   4.30   4.5
68058   4.7    .8  -1.3    .0   3.70   2.2
68059   8.6   4.8  -3.9    .2   3.90    .8
68060   7.0   5.4  -3.4    .0   4.50   3.5
68061  12.4   5.6   -.9    .0   3.80   5.0
68062   7.6   1.0  -4.5    .0   3.60   1.9
68063  11.5   3.5  -5.8    .0   3.10   2.3
68064   9.2   3.7  -5.9    .0   3.60   1.9
68065   8.9   4.2  -3.0    .0   4.00   4.4
68066   7.8   9.8   -.1   5.6   5.40   4.2
68067   5.7   7.7   1.8   1.2   5.80   1.3
68068   9.2   8.8  -3.0    .0   5.30   2.4
68069  13.5  10.5  -4.6    .0   4.70   2.0
68070  10.9   8.3  -2.0    .0   4.30   4.3
68071   5.1   6.4  -2.5   1.8   3.70   5.2
68072  12.8   1.9  -7.0    .4   2.80   5.2
68073  12.6   5.7  -5.2    .0   3.20   6.0
68074  15.9  11.7  -4.4    .0   3.80   3.9
68075  17.1  13.4  -1.8    .0   4.50   5.0
68076  12.4  17.4   3.8    .0   6.20   4.1
68077  12.1  16.2   4.0   2.0   6.00   4.3
68078  13.6  17.8   6.9    .0   5.80   5.4
68079   6.5  10.2   3.0    .2   6.50   2.7
68080  15.5  16.0   -.2   6.4   5.20   5.4
68081   8.0  17.0   3.6    .0   7.30   3.1
68082  10.9  20.4   6.6    .0   7.10   3.9
68083  18.8  14.5   1.6    .0   5.10   1.4
68084  21.4  18.2   1.4    .0   5.50   1.5
68085  19.4  18.4   1.6    .0   6.10   4.0
68086  21.1  15.2   2.4    .0   5.40   3.6
68087  21.7  18.9   -.8    .0   5.40    .6
68088  21.6  19.8    .6    .0   5.70   1.7
68089  22.1  21.0   4.2    .0   6.40   1.5
68090  22.1  23.2   5.5    .0   5.70   4.3
68091  21.4  25.6   5.0    .0   5.30   3.3
68092  16.3  21.6   8.0    .0   6.40   3.4
68093  18.1  24.6   9.3    .0   5.70   3.6
68094  15.0  23.5   9.4    .0   8.10   5.0
68095  16.6  16.2   4.0   3.0   6.20   2.4
68096  18.0  24.4   5.6    .2   7.40   2.7
68097  18.9  31.0   9.6    .0   7.90   3.8
68098  15.4  27.5   9.0    .0   7.60   3.8
68099   9.7  22.4   6.6   4.8   9.00   4.9
68100   8.2   8.5    .0   4.8   5.00   5.2
68101  21.2   9.5  -1.0   3.1   4.60   3.2
68102  21.7  10.6  -2.0    .0   4.00   2.6
68103  17.8  12.4  -3.4    .0   4.10   3.0
68104  17.8  13.6   5.0    .0   4.90   1.8
68105  23.3  16.5  -2.2    .0   5.20   2.5
68106  16.4  20.6   1.5    .0   7.00   4.6
68107   8.9  16.1   8.8   1.0   7.30   6.4
68108  16.7  19.4   3.3    .0   6.90   2.2
68109  23.9  20.8   3.0    .0   6.50   1.4
68110  24.3  22.2   5.8    .0   5.80   2.5
68111  24.9  23.2   4.0    .0   6.50    .8
68112  24.8  23.3   6.0    .0   6.00   3.2
68113  25.9  25.4   6.2    .0   6.40    .7
68114  26.4  28.0   7.0    .0   6.60    .7
68115  26.3  29.4   8.2    .0   7.90   2.3
68116  25.9  28.7  12.0    .0   8.40   2.0
68117  23.1  26.8  10.2    .0   7.70   1.3
68118  20.2  25.6  12.6    .0   8.90   1.3
68119  17.7  23.5  10.0    .8   8.80   2.4
68120  17.6  23.6  12.7   1.1   9.30   2.4
68121  15.9  24.1  10.8    .0   9.80   3.4
68122  27.0  22.2   9.5   2.1   7.20   3.0
68123  21.8  24.6  10.0    .0   7.60   1.6
68124  18.9  23.8  12.9    .0   9.40   2.0
68125  19.4  27.6  11.6    .0   9.50   2.7
68126  18.8  32.2  12.4    .0  10.60   4.1
68127  15.9  32.6  16.7    .0  10.60   3.0
68128  10.4  29.4  16.0    .0  10.40   6.4
68129  24.0  21.8  10.0    .0   7.10   2.2
68130  27.9  23.9   6.2    .0   7.00   1.6
68131  27.8  27.3   8.8    .0   8.10   1.7
68132  25.7  30.2   9.7    .0  10.90   2.7
68133  20.9  34.2  18.5    .0  11.30   6.6
68134  16.1  25.5  14.0    .0  11.80   3.3
68135  10.1  15.0  10.6   4.9  10.70   2.9
68136  10.1  18.4  12.5   1.1   9.20   3.7
68137  10.4  16.5  10.8    .0  10.50   1.8
68138  16.2  22.2   8.2    .0  11.00   1.2
68139  14.5  17.0   8.9    .0   6.40   2.2
68140  12.0  17.7   8.2    .0   7.00   2.8
68141  23.6  17.0   6.0   4.9   8.30   2.5
68142  16.6  24.8  10.7    .3  10.60   4.9
68143  25.9  25.4  12.5    .4   9.40   1.8
68144  25.5  27.4  10.3    .0  10.70    .8
68145  11.8  20.5  13.4    .5  11.60    .7
68146  16.6  26.4  13.6    .0  12.60   1.9
68147  23.2  28.0  14.0    .0  13.10   5.1
68148  22.1  24.9  15.5    .0  12.60  11.1
68149  24.3  24.1  17.6    .0  10.70   9.2
68150  26.1  24.7  13.7    .0   8.60   6.5
68151  12.3  19.4  12.3    .0  11.20   5.9
68152  11.0  18.5  12.4   9.3  12.30   3.1
68153  16.1  20.0  12.2  15.1  11.30   1.3
68154  23.8  23.9   9.6    .1  12.90   1.7
68155  18.1  27.2  14.0    .0  13.70   2.5
68156  26.9  25.5  16.7   3.4  14.70   3.5
68157  29.0  26.3  14.9    .0  10.60   6.2
68158  30.3  26.2  14.2    .0   8.90   6.7
68159  22.7  26.2  14.2    .0  10.20   4.6
68160  30.7  28.0  10.1    .0  10.20   4.0
68161  23.1  28.2  11.7    .0  12.00   2.0
68162  13.9  17.5  11.0   7.7  10.30   2.9
68163  11.2  17.4   7.5   3.1   9.60   2.1
68164  22.4  21.6   7.6    .1   9.30   1.8
68165  14.2  23.4  13.0    .9  13.30   1.4
68166  27.3  25.5  15.6    .6  14.50   2.5
68167  29.7  28.6  13.6    .0  12.40   3.3
68168  29.8  30.0  13.6    .0  11.40   2.8
68169  29.3  31.3  15.4    .0  14.50    .9
68170  28.0  31.8  16.5    .0  14.40   2.6
68171  28.9  32.1  18.2    .0  15.00   3.2
68172  21.2  28.9  18.2    .6  13.80   2.0
68173  24.0  28.0  16.0    .0  12.10   3.3
68174  30.7  23.8  10.7   7.0   8.90   3.2
68175  30.4  25.9  10.0    .0   9.50   1.3
68176  18.4  28.4  12.3    .0  11.40   4.8
68177  21.5  27.0  13.5    .0  10.90   2.9
68178  30.3  28.0  11.5    .0   9.80   1.2
68179  28.5  31.3  11.6    .0  12.40   2.3
68180  29.2  33.2  16.8    .0  12.50   1.6
68181  26.9  34.6  18.4    .0  13.80   3.4
68182  25.7  28.0  19.2    .0   8.80   3.2
68183  28.4  27.4  11.5    .0   7.80   2.1
68184  23.9  26.2  11.2    .0   9.40   2.9
68185  24.4  29.3  12.0    .0  12.20   2.9
68186  28.3  29.4  13.4    .0  10.00   2.4
68187  27.7  32.0  14.7    .0  11.50   1.6
68188  27.9  31.7  18.2    .0  11.80   4.5
68189  26.0  34.6  20.7    .0  13.10   1.2
68190  27.1  35.7  19.0    .0  13.80   1.7
68191  27.6  36.8  19.3    .0  14.70   1.1
68192  26.4  32.4  21.9    .0  13.20   1.5
68193  26.8  37.4  16.2    .0  13.30   2.0
68194  21.1  28.4  18.5    .3   9.70   4.3
68195  27.5  28.7  11.8   2.5   7.80   1.1
68196  27.6  31.2  12.5    .0   9.20   1.0
68197  26.6  35.4  18.6    .0  11.80   6.1
68198  21.6  25.7  13.7   1.0  11.20   2.3
68199  23.6  28.7  16.0   1.0  12.30   2.0
68200  19.0  24.4  13.7  14.6  12.00   3.0
68201  14.3  21.2  13.0  15.6  11.00   5.3
68202  22.2  22.0  12.3   1.5  11.60   3.3
68203  18.1  20.7   9.7    .9   9.90   4.1
68204  12.5  15.0  11.0   5.8  10.30   2.7
68205  25.9  24.0  10.0  11.5  10.50   2.7
68206  26.6  28.0  11.7    .0  10.70   1.1
68207  22.3  26.8  14.8    .4  13.10   1.5
68208  14.9  23.8  15.4    .0  13.10    .8
68209  21.7  23.6  13.0  11.2  10.40   2.8
68210  17.2  20.5  11.0    .0  10.70   3.6
68211  17.7  22.3  14.0    .9  11.80   2.9
68212  22.6  25.3  11.2   2.5  11.60   2.4
68213  23.8  25.5  12.4    .0  11.30   1.2
68214  24.8  26.7  12.0    .0  11.60    .4
68215  24.1  27.5  13.2    .0  12.00   1.2
68216  12.1  20.4  16.3   1.5  13.70   3.4
68217  15.9  24.4  15.5   7.1  14.80   1.3
68218  24.1  27.0  13.0   1.9  14.70    .9
68219  23.4  28.0  12.8    .0  13.20   2.2
68220  17.3  26.5  17.1   2.0  14.60   4.0
68221  20.9  28.0  13.4   3.7  14.40   1.0
