@DATE  SRAD  TMAX  TMIN  RAIN  VAPO  WIND                 
1972146   27.20   28.30   12.00     .00   10.60    2.00
1972147   29.30   28.70   12.40     .00   11.00    1.00
1972148   24.60   30.30   12.70     .00    9.20    4.00
1972149   10.50   13.80   10.00     .40    8.90    1.00
1972150   25.00   21.80    8.10    2.00    7.60    3.00
1972151   30.00   25.50   10.10     .00    8.60    1.00
1972152   30.10   28.00    9.40     .00    9.60    1.00
1972153   12.50   21.00   14.50     .00   12.30    2.00
1972154   13.30   20.60   14.00   14.80   12.30    2.00
1972155   10.70   20.40   14.50    7.10   12.90    2.00
1972156   24.20   25.80   11.70     .00   12.30     .00
1972157   27.20   26.50   14.90     .00   13.60    4.00
1972158   30.00   28.00   15.20     .00   12.10    6.00
1972159   30.20   28.30   13.90     .00   10.60    4.00
1972160   30.50   30.50   11.60     .00    9.70    2.00
1972161   27.00   29.60   14.30     .00   11.90    2.00
1972162   26.50   31.60   17.80     .00   12.60    2.00
1972163   26.40   31.00   15.40     .00   11.30     .00
1972164   21.50   32.40   16.00     .00   12.60    3.00
1972165   16.30   29.50   19.10    1.10   14.60    4.00
1972166   26.80   29.40   17.50     .10   10.80    2.00
1972167   29.30   33.10   16.20     .00   11.90    2.00
1972168   25.40   31.70   16.90     .00   11.90    3.00
1972169   25.80   30.00   15.40     .00   12.10    1.00
1972170   16.20   19.80   14.60   21.00   11.40    4.00
1972171   26.10   26.20   13.00   11.80   10.90    2.00
1972172   26.80   28.00   14.00     .00   10.30    4.00
1972173   30.10   27.60   13.00     .00   10.00    2.00
1972174   29.80   29.60   13.80     .00   10.50    1.00
1972175   23.70   32.20   16.80     .00   11.70    2.00
1972176   12.10   26.40   14.80    3.70   11.50    2.00
1972177   29.40   22.80   12.40     .20    7.60    3.00
1972178   15.00   22.10   10.00     .00    8.50    2.00
1972179   15.60   25.50   10.40     .00   11.00    1.00
1972180   22.80   25.20   14.50     .00   10.50    1.00
1972181   26.60   30.30   15.20     .00   12.00    2.00
1972182   21.60   30.80   16.60     .00   14.60    1.00
1972183   27.00   25.30   14.90   22.20   10.30    2.00
1972184   25.20   25.00   13.70     .00    9.40    2.00
1972185   17.80   23.20   11.90     .00   10.00    1.00
1972186   20.60   25.10   11.90     .00   10.00    2.00
1972187   26.60   26.80   11.70     .00    9.30    1.00
1972188   22.00   28.90   13.40     .00   11.30    1.00
1972189   18.70   26.80   16.10   14.20   14.30    1.00
1972190   25.70   27.90   15.80   28.40   13.30    2.00
1972191   25.80   30.40   16.10     .00   14.50    1.00
1972192   25.80   30.60   17.00     .00   13.40    1.00
1972193   13.10   24.20   18.20     .00   13.90    1.00
1972194   12.90   20.40   14.60     .10   12.40    2.00
1972195   13.80   19.80   14.20   24.40   12.60    1.00
1972196   13.20   21.60   15.00     .80   14.70    1.00
1972197   19.80   28.60   16.60    2.40   17.00     .00
1972198   24.00   31.00   16.80     .10   15.90    1.00
1972199   25.50   31.40   17.00     .00   14.50    1.00
1972200   18.30   28.40   16.60     .30   15.90     .00
1972201   18.80   27.40   17.60     .00   16.30    1.00
1972202   21.40   29.80   18.60     .00   17.10    1.00
1972203   20.70   27.40   16.80    8.00   17.00    1.00
1972204   18.00   28.60   18.10     .00   16.90    2.00
1972205   17.80   27.00   16.80    2.20   16.50    1.00
1972206   22.10   29.20   17.00     .10   17.60     .00
1972207   19.70   30.80   18.60     .00   19.00    1.00
1972208   14.80   27.00   21.00     .80   18.40     .00
1972209   12.20   21.20   18.40   20.60   15.40    1.00
1972210   16.20   25.00   18.40    5.30   15.80     .00
1972211   21.00   29.00   19.20     .00   16.70     .00
1972212   21.10   26.30   16.60   20.00   14.70    1.00
1972213   16.80   25.20   17.00     .80   16.00    1.00
1972214   21.40   27.40   15.40   20.40   15.80     .00
1972215   23.20   28.00   17.90     .00   15.20     .00
1972216   15.30   25.90   16.00     .40   14.30    3.00
1972217   17.30   22.50   13.10   11.30   11.20    2.00
1972218   23.60   22.60   12.40     .00    9.80    2.00
1972219   22.60   24.60   11.40     .00   11.20    2.00
1972220   21.80   26.30   12.70     .00   12.10    1.00
1972221   24.20   29.10   15.30     .00   15.10     .00
1972222   24.50   30.00   17.20     .00   15.10    1.00
1972223   23.10   31.00   17.50     .00   16.10    1.00
1972224   23.10   32.00   19.00     .00   17.50     .00
1972225   22.20   32.80   18.40     .00   17.30    1.00
1972226   22.40   31.60   19.30     .00   16.60    1.00
1972227   22.50   31.30   18.60     .00   13.50    1.00
1972228   23.80   33.40   16.20     .00   16.50    2.00
1972229   23.00   34.30   18.00     .00   15.90    2.00
1972230   19.00   27.80   18.40    6.20   16.50    1.00
1972231   17.00   24.00   16.60   16.20   13.50    2.00
1972232   11.20   20.70   14.30     .00   11.60    2.00
1972233   10.80   16.20   13.80   12.30   12.20    2.00
1972234   10.70   14.10   12.60   35.40   11.00    3.00
1972235   10.80   18.40   12.60   23.40   10.60    3.00
1972236   12.40   19.20   10.40     .80   10.80    2.00
1972237   13.70   21.20   11.10     .00   11.80    1.00
1972238   18.50   22.70   11.60     .00   11.50    2.00
1972239   17.70   22.40   10.70     .00   10.20    3.00
1972240   20.90   22.80   10.40     .00   10.00     .00
1972241   18.50   24.60    9.80     .00   10.30    2.00
1972242   20.20   26.60   11.00     .00   12.30    2.00
1972243   11.60   23.00   14.00     .00   12.90    2.00
1972244   12.90   19.50   14.00   21.30   12.00    2.00
1972245   16.00   21.20    9.60     .00   10.20    1.00
1972246   18.40   22.40    8.40     .00   10.20    1.00
1972247   17.40   24.20    8.10     .00   11.60     .00
1972248   18.20   24.20   11.80     .00   12.50    2.00
1972249   18.10   25.70   12.00     .00   12.10    1.00
1972250   17.80   24.60   15.00    5.20   14.60    2.00
1972251   18.30   26.50   11.40     .00   13.10    2.00
1972252   16.00   27.90   15.00     .60   14.90    1.00
1972253   10.00   22.50   15.00     .00   13.40    4.00
1972254   14.70   24.70   14.40    4.00   14.40    2.00
1972255    9.20   20.00   11.60    1.90   10.20    3.00
1972256    9.10   11.70    8.80     .70    8.30    3.00
1972257   10.90   16.40    8.20     .70    7.90    1.00
1972258   17.20   18.20    6.50     .50    7.40    1.00
1972259   10.40   17.40    5.70     .00    9.00    4.00
1972260    9.00   16.60   12.00    3.90   11.20    1.00
1972261   10.50   17.50   11.10    2.90   10.20     .00
1972262   10.00   19.40   11.60     .00    9.50     .00
1972263   10.90   20.60   10.00     .00   10.10     .00
1972264   11.40   21.00   10.50     .00   11.20    1.00
1972265   10.70   21.20   10.60     .00   10.30     .00
1972266   15.30   20.70    7.60     .10    8.90    1.00
1972267    8.80   17.40   10.20     .00    8.50    3.00
1972268    9.50   13.30    6.40     .00    7.30    2.00
1972269   13.10   15.20    3.00     .30    6.50    1.00
1972270   13.60   17.00    3.50     .00    6.90     .00
1972271    7.80   13.00    8.80     .60    8.20    1.00
1972272   13.60   17.60    4.40    1.30    6.30    3.00
1972273   14.60   15.00    2.00     .00    5.40    2.00
1972274    5.80   14.20    3.80     .00    6.80    1.00
1972275   15.00   17.20    6.50     .00    7.10    1.00
1972276    5.60   10.70    3.20     .00    7.10    1.00
1972277    8.30   14.00    4.50     .00    6.40    2.00
1972278    5.20    6.20    2.60     .50    6.00    4.00
1972279    5.20   10.00    5.70   19.30    7.70    3.00
1972280    5.10    9.90    7.50   14.20    8.30    1.00
1972281    5.00   11.00    8.40   16.80    8.80    1.00
1972282    7.00   14.30    9.20   13.50    8.70    1.00
1972283    4.90   14.40   10.00     .00    9.50     .00
1972284    4.80   13.00   11.20     .30   10.20    2.00
1972285   10.70   19.00    6.50   13.30    9.30    1.00
1972286   11.30   24.60    9.90     .00   10.20    2.00
1972287   12.70   24.50   12.90     .00   11.70    2.00
1972288   11.10   17.60    9.10    5.20    6.80    1.00
1972289   12.50   14.30     .90     .00    5.70    1.00
1972290    6.90   13.80    2.70     .00    6.60    2.00
1972291    9.50   14.40    2.90     .00    6.10    2.00
1972292   13.90   14.60    2.00     .00    5.80    4.00
1972293    8.80    8.80    1.70     .00    4.70    2.00
1972294   14.80   10.70   -1.60     .00    4.00    2.00
1972295    4.20    6.50     .30     .00    5.50    2.00
1972296    9.00    6.10     .00   29.30    4.50    3.00
1972297    4.00    6.50     .20     .10    5.50    2.00
1972298    4.20   14.40    3.40     .80    6.50    1.00
1972299   12.90   17.80    4.60     .00    6.90     .00
1972300   13.20   17.40    1.00     .00    6.10    2.00
1972301   13.20   17.20    2.20     .00    6.50    3.00
1972302    7.10   16.40    6.20     .00    8.00    3.00
1972303   10.70   18.70    8.00     .00    8.80    2.00
1972304    3.70   13.50    7.40     .00    8.40     .00
1972305    8.70   15.20    7.50     .00    7.60    2.00
1972306   11.70   15.00    4.10     .00    6.90    3.00
1972307   10.90   12.40     .20     .00    6.60    3.00
1972308    7.80   13.60    3.90     .00    6.30    1.00
1972309    7.30   14.50    2.60     .00    6.00    1.00
1972310   10.80   16.00    -.20     .00    6.60    1.00
1972311    7.10   16.70    2.50     .00    7.30    2.00
1972312   10.40   18.50    6.60     .00    7.70    1.00
1972313   10.70   18.30    4.70     .00    7.60    1.00
1972314    8.00   15.90    3.70     .00    7.00    1.00
1972315    5.10   11.50    3.10     .00    7.30    1.00
1972316    8.40   17.30    3.20     .20    6.80    2.00
1972317    4.30   15.40    2.40    7.30    5.80    3.00
1972318    6.90   12.40    -.60     .00    5.20    2.00
1972319    3.00   16.40    9.40     .10    8.40    3.00
1972320    3.00   17.30    5.00     .00    7.60    3.00
1972321    9.80    7.50     .90    6.70    4.30    3.00
1972322    4.40   15.90    1.80     .00    6.60    1.00
1972323    5.50   18.40    4.00     .00    7.00    3.00
1972324    8.80    5.90     .00    6.30    4.40    3.00
1972325    2.80    6.80    -.90     .00    5.20    3.00
1972326    6.10   12.50    4.60   12.00    7.10    3.00
1972327    3.00   13.40    5.10     .60    8.20    2.00
1972328    2.70    9.00    6.70    4.20    7.00    2.00
1972329    2.70    6.20    3.10   13.40    5.90    3.00
1972330    2.70    4.30    1.00   11.10    5.00    4.00
1972331    2.70    1.70   -1.50     .00    4.20    3.00
1972332    9.10    4.60   -1.00     .00    3.90    3.00
1972333    5.00    5.70   -2.60     .00    3.70    2.00
1972334    9.00    8.60   -4.60     .00    3.90    1.00
1972335    6.70   12.00     .00     .00    5.10    2.00
1972336    2.50    9.30    2.00     .00    6.40    3.00
1972337    2.90   11.70    4.40    2.30    7.10    1.00
1972338    8.50   15.50    3.20     .00    7.20    2.00
1972339    7.90   18.00    3.20     .00    6.60    1.00
1972340    5.40   12.80    2.70     .00    6.80    1.00
1972341    2.50    8.00    4.10     .00    6.80    1.00
1972342    6.00    8.40    3.60     .00    5.50    5.00
1972343    6.40   10.00    1.00     .00    5.30    1.00
1972344    2.60   10.60     .30     .00    6.00    1.00
1972345    3.30    6.90    1.60     .00    5.80    1.00
1972346    3.60    7.40    4.00     .00    5.70    3.00
1972347    2.40    5.30    3.30     .00    5.90    1.00
1972348    2.40    5.30    3.80     .00    5.60    1.00
1972349    2.30    5.20    3.30     .00    4.90    1.00
1972350    2.30    3.30     .50     .00    4.60    2.00
1972351    2.30     .70    -.50     .00    4.20    1.00
1972352    2.30    1.30    -.30     .00    4.50    1.00
1972353    2.30    1.10    -.80     .00    3.90    2.00
1972354    2.30    1.10    -.80     .00    4.30    1.00
1972355    2.70    2.60   -1.70     .30    3.70    4.00
1972356    7.90     .40   -5.90     .00    2.70    3.00
1972357    3.50     .70   -7.80     .00    3.10     .00
1972358    4.00    2.50   -6.80     .00    3.00    2.00
1972359    2.30   -1.80   -8.10     .00    3.50    1.00
1972360    2.30   -1.30   -2.80     .00    3.60    2.00
1972361    2.40   -1.30   -3.70     .00    3.60     .00
1972362    2.80    3.40   -1.80     .00    4.10    1.00
1972363    7.70     .20   -6.50     .00    2.90    3.00
1972364    8.10     .60   -9.60     .00    2.30    4.00
1972365    7.70    2.20  -10.60     .00    2.20    4.00
1972366    4.70    4.00   -4.80     .00    2.10    6.00
1973001    5.90    6.40    -.60     .00    2.80    5.00
1973002    2.40    6.50     .90     .00    2.90    6.00
1973003    2.50    3.50    -.40     .00    4.60     .00
1973004    2.40    1.60     .00     .30    4.60    2.00
1973005    2.50    1.00     .00    3.40    4.40    1.00
1973006    2.50    1.00    -.60     .00    4.30    1.00
1973007    2.50    -.50   -2.80     .00    3.90     .00
1973008    2.50    -.10   -1.50     .10    4.30     .00
1973009    2.50     .00   -1.00     .60    4.20     .00
1973010    2.60    -.60   -1.40     .00    4.00     .00
1973011    2.60     .70   -2.00     .00    4.10    3.00
1973012    2.60    1.60   -1.80     .00    4.20    1.00
1973013    8.90    2.80   -5.20     .00    2.90    2.00
1973014    7.00    2.50   -8.10     .00    3.00    3.00
1973015    4.80    3.50   -9.40     .00    3.10    3.00
1973016    2.70    1.80   -2.00     .00    3.30   13.00
1973017    4.00    1.80   -3.20    1.00    3.40    5.00
1973018    3.70    3.80   -2.00     .00    4.30    6.00
1973019    2.80    3.30     .60     .80    5.00    1.00
1973020    2.90    5.80     .80     .00    5.30    3.00
1973021    3.70    6.50     .80     .00    4.80    2.00
1973022    8.40    6.40    -.20     .20    4.50    6.00
1973023    3.00    3.00   -1.40     .00    4.10    4.00
1973024    3.00    1.80    -.90     .00    3.80    6.00
1973025   10.20    2.20   -3.60     .00    3.00    5.00
1973026    8.00    -.20   -6.40     .00    2.50    3.00
1973027    8.10     .00  -10.20     .00    2.60     .00
1973028    4.40     .50   -5.60     .00    3.30     .00
1973029    3.20    2.30   -2.50     .00    3.90    1.00
1973030    4.40    6.60   -3.60     .00    4.50    4.00
1973031    6.90    7.80    -.40     .00    4.70    3.00
1973032    3.30    4.00   -2.00     .00    4.50    4.00
1973033    3.40    5.10     .20    2.00    5.10    3.00
1973034    5.70    6.60     .50    1.70    5.00    1.00
1973035    3.40    2.90   -1.00     .00    4.20    1.00
1973036    4.00    6.10    1.50     .00    5.30    1.00
1973037    6.30    7.40     .40     .00    4.80    1.00
1973038    4.30    9.60    -.90     .00    5.40    1.00
1973039    7.20   14.80     .70     .00    5.10    1.00
1973040    7.30   14.80    2.10     .00    5.60    2.00
1973041    5.10   14.50    4.30     .00    6.30    1.00
1973042    5.50    6.60    1.00    3.40    5.10    1.00
1973043   11.20    5.00   -3.40     .20    3.60    2.00
1973044   10.70    7.80   -4.50     .00    3.80    4.00
1973045    5.40   10.50    1.00     .00    4.70    8.00
1973046    4.00    8.80    5.50     .00    5.80    8.00
1973047    4.10    8.20    3.40    1.60    6.10    1.00
1973048    4.10    2.60     .80     .70    4.50    2.00
1973049    4.20    3.90   -1.00     .20    4.20    2.00
1973050   12.60    7.30   -2.90    1.10    3.40    1.00
1973051    6.10    4.40   -2.80     .00    4.50    2.00
1973052    4.30    3.60     .60     .00    5.10    3.00
1973053    4.40    8.40    3.10    4.90    5.90    2.00
1973054    6.00    8.70    -.50     .20    4.60     .00
1973055   12.90    7.90   -1.70     .70    3.90    2.00
1973056    6.40    3.60    -.80    1.00    4.00    1.00
1973057    6.00    2.80   -2.60     .30    3.50    3.00
1973058    7.60    2.30   -4.60     .00    3.10    2.00
