Date,mesto,HC Air temperature [°C] avg,HC Air temperature [°C] max,HC Air temperature [°C] min,HC Relative humidity [%] avg,HC Relative humidity [%] min,Precipitation [mm] sum,Soil temperature [°C] avg
27/10/2015,CWA,3.84,13.7,-4,78,42,0,
28/10/2015,CWA,7.48,12.5,2.8,75,49,0,
29/10/2015,CWA,6.97,14.5,0.5,69,27,0,
30/10/2015,CWA,6.32,10.6,1.5,54,41,2.4,
31/10/2015,CWA,2.98,7.4,0.4,84,58,2.2,
01/11/2015,CWA,3.05,10.7,-3.6,77,41,0,
02/11/2015,CWA,4.26,13.8,-2.8,80,46,0,
03/11/2015,CWA,8.57,16.1,4.4,72,52,0,
04/11/2015,CWA,9.42,11.5,8.2,84,66,0.4,
05/11/2015,CWA,7.41,8.2,7,96,89,5.6,
06/11/2015,CWA,6.64,7.8,5.7,98,92,8.6,
07/11/2015,CWA,4.59,5.8,3.8,85,76,0.2,
08/11/2015,CWA,2.44,10.3,-2.4,89,50,0,
09/11/2015,CWA,2.78,7.9,-2,93,67,0,
10/11/2015,CWA,6.6,9,5.2,89,76,0,
11/11/2015,CWA,5.68,6.5,5.1,96,89,0,
12/11/2015,CWA,4.4,5.3,3.5,96,91,1.8,
13/11/2015,CWA,4.85,7.5,3.8,95,84,0,
14/11/2015,CWA,4.96,6.6,3.3,94,88,0,
15/11/2015,CWA,6.6,12.4,2.7,80,51,0,
16/11/2015,CWA,4.29,8.8,0.1,93,79,0,
17/11/2015,CWA,5.64,6.5,5.1,95,87,2.4,
18/11/2015,CWA,5.18,6.5,4,95,86,0,
19/11/2015,CWA,5.38,9.5,2.6,92,69,0,
20/11/2015,CWA,3.33,5.8,1.4,97,88,0,
21/11/2015,CWA,4.93,6.1,4,96,89,0.2,
22/11/2015,CWA,5.8,7.5,4.9,95,84,0,
23/11/2015,CWA,5.5,6,4.2,99,98,3.8,
24/11/2015,CWA,2.66,5.2,0.3,80,49,4.4,
25/11/2015,CWA,0.51,5,-3.4,65,44,0,
26/11/2015,CWA,-0.14,8.4,-6.5,71,43,0,
27/11/2015,CWA,1.3,11.5,-5.7,75,36,0,
28/11/2015,CWA,1.75,8.8,-2.7,79,57,0,
29/11/2015,CWA,2.75,11.9,-4.1,75,39,0,
30/11/2015,CWA,2.95,12.2,-4.3,78,46,0,
01/12/2015,CWA,3.96,10.2,-1.2,64,33,0,
02/12/2015,CWA,2.37,7,-4.1,40,26,0,
03/12/2015,CWA,-1.23,4.7,-8.5,41,25,0,
04/12/2015,CWA,-2.62,5.2,-10.1,59,32,0,
05/12/2015,CWA,-0.2,2.3,-2.9,56,42,0,
06/12/2015,CWA,-0.91,8.8,-7.8,71,43,0,
07/12/2015,CWA,0.89,9.8,-6.2,74,46,0,
08/12/2015,CWA,-1.1,3.6,-5.2,85,64,0,
09/12/2015,CWA,-0.02,1.4,-0.8,92,87,0,
10/12/2015,CWA,0.27,1.5,-0.8,89,81,0,
11/12/2015,CWA,-0.31,1.1,-0.9,95,85,0.4,
12/12/2015,CWA,-1.02,-0.4,-1.6,91,80,4.6,
13/12/2015,CWA,-1.78,-0.3,-6.3,88,71,2.6,
14/12/2015,CWA,-5.09,-0.3,-10.4,72,51,0,
15/12/2015,CWA,-5.48,-0.3,-11.2,61,40,0,
16/12/2015,CWA,-7.9,-1.1,-17.2,62,38,0,
17/12/2015,CWA,-10.19,-2.4,-18.2,71,44,0,
18/12/2015,CWA,-5.84,0.6,-12.5,65,43,0,
19/12/2015,CWA,-3.3,0.7,-7,64,47,0,
20/12/2015,CWA,-5.94,1.2,-13.4,75,56,0,
21/12/2015,CWA,-2.79,-0.4,-6.3,76,63,0,
22/12/2015,CWA,-1.52,3.6,-4.8,74,52,0,
23/12/2015,CWA,-4.84,-1.8,-8.9,88,77,0,
24/12/2015,CWA,-2.25,2.3,-6.2,64,35,0,
25/12/2015,CWA,-2.18,9.3,-12.4,52,17,0,
26/12/2015,CWA,-1.86,7.6,-10.2,57,26,0,
27/12/2015,CWA,-1.42,6.2,-8.8,52,25,0,
28/12/2015,CWA,-3.25,3.7,-10,70,45,0,
29/12/2015,CWA,-1.91,8.8,-9.7,69,27,0,
30/12/2015,CWA,-1.41,6.6,-8.7,67,34,0,
31/12/2015,CWA,-0.46,7.5,-8,63,35,0,
01/01/2016,CWA,3.43,10.2,-1.6,59,36,0,
02/01/2016,CWA,0.77,9.7,-5.6,70,30,0,
03/01/2016,CWA,2.75,8.9,-2.4,47,24,0,
04/01/2016,CWA,2.93,9.2,-2.7,54,28,0,
05/01/2016,CWA,0.58,3.2,-2,65,48,0,
06/01/2016,CWA,-2.72,3,-7.7,83,48,0,
07/01/2016,CWA,-0.94,4.2,-3.7,72,49,0,
08/01/2016,CWA,-4.07,-0.3,-6.8,91,68,0,
09/01/2016,CWA,-2.53,0,-4.3,86,73,0,
10/01/2016,CWA,-2.17,3.3,-6.5,76,42,0,
11/01/2016,CWA,-2.79,0.7,-4.6,69,52,0,
12/01/2016,CWA,-4.35,-2.5,-7.7,86,64,1.6,
13/01/2016,CWA,-8.02,-0.5,-15.9,77,52,0,
14/01/2016,CWA,-4.95,2.8,-13.5,60,31,0,
15/01/2016,CWA,-4.95,4.2,-12.8,69,38,0,
16/01/2016,CWA,-0.64,6.8,-5.8,58,26,0,
17/01/2016,CWA,-1.32,3.9,-6.1,51,34,0,
18/01/2016,CWA,-3.68,0,-8.1,46,30,0,
19/01/2016,CWA,-5.49,-0.3,-9.5,57,35,0,
20/01/2016,CWA,-4.64,-1.6,-7.3,71,41,1,
21/01/2016,CWA,-4.25,1.5,-9.3,67,49,0,
22/01/2016,CWA,-7.9,-1,-10.9,56,30,0,
23/01/2016,CWA,-11.24,-6.9,-15,43,27,0,
24/01/2016,CWA,-14.03,-8.3,-19.2,38,21,0,
25/01/2016,CWA,-12.13,-2.7,-20.1,50,23,0,
26/01/2016,CWA,-8.51,0.6,-17.2,51,26,0,
27/01/2016,CWA,-7.3,-2.4,-13,51,34,0,
28/01/2016,CWA,-4.03,3.2,-9.9,54,34,0,
29/01/2016,CWA,-4.55,2.4,-11.1,65,41,0,
30/01/2016,CWA,-3.23,-0.8,-5.2,62,52,0,
31/01/2016,CWA,-5.6,-2.3,-7.7,43,27,0,
01/02/2016,CWA,-7.38,-1.6,-13.3,38,22,0,
02/02/2016,CWA,-6.42,2.7,-14.3,50,27,0,
03/02/2016,CWA,-3.84,2.6,-9.7,53,37,0,
04/02/2016,CWA,-0.32,4.6,-6.5,39,27,0,
05/02/2016,CWA,-2.5,2.1,-8,43,19,0,
06/02/2016,CWA,-3.78,5.6,-12.4,34,19,0,
07/02/2016,CWA,3.65,11.4,-2.1,27,15,0,
08/02/2016,CWA,2.39,13,-8.5,35,12,0,
09/02/2016,CWA,2.82,12.7,-6.1,38,20,0,
10/02/2016,CWA,3.68,8.4,-1.4,44,22,0,
11/02/2016,CWA,3.4,11.3,-4.2,63,44,0,
12/02/2016,CWA,-1.14,6.9,-6.6,80,64,0.8,
13/02/2016,CWA,-6.77,-5.4,-8,57,49,0,
14/02/2016,CWA,-7.59,-2.7,-11.2,53,33,0.2,
15/02/2016,CWA,-7.8,-0.8,-15.4,53,24,0,
16/02/2016,CWA,-3.24,3.7,-11.5,42,16,0,
17/02/2016,CWA,-1.31,7.4,-8.9,46,26,0,
18/02/2016,CWA,1.03,9,-6.9,45,16,0,
19/02/2016,CWA,0.48,4.1,-2.9,30,15,0,
20/02/2016,CWA,-1.2,5.3,-9,27,18,0,
21/02/2016,CWA,-2.47,1.2,-5.1,44,28,0,
22/02/2016,CWA,-0.73,8.4,-7.6,54,17,0,
23/02/2016,CWA,1.32,7.1,-4.2,44,28,0,
24/02/2016,CWA,1.89,9.2,-3.7,43,24,0,
25/02/2016,CWA,3.58,11.8,-2.6,44,17,0,
26/02/2016,CWA,4.53,15.3,-5.5,32,10,0,
27/02/2016,CWA,7.8,15.6,0.7,18,9,0,
28/02/2016,CWA,6.79,10.3,3.3,34,17,0,
29/02/2016,CWA,3,13,-6.1,43,20,0,
01/03/2016,CWA,4.7,14.4,-2.7,43,22,0,
02/03/2016,CWA,7.99,17,-0.5,38,17,0,
03/03/2016,CWA,9.07,20.2,-1.9,40,15,0,
04/03/2016,CWA,7.01,14.1,2.9,35,12,0,
05/03/2016,CWA,2.95,9.9,-3.8,27,11,0,
06/03/2016,CWA,7.29,17.3,0.4,29,15,0,
07/03/2016,CWA,6.96,11.8,4.3,38,21,0.4,
08/03/2016,CWA,3.58,10.6,-2.4,74,42,0,
09/03/2016,CWA,-0.28,5.8,-3.1,84,57,5.4,
10/03/2016,CWA,-4.2,2,-11,58,31,0,
11/03/2016,CWA,1.25,10.7,-4.8,54,35,0,
12/03/2016,CWA,4.13,12.1,-3.3,50,25,0,
13/03/2016,CWA,5.5,10.6,-0.6,27,16,0,
14/03/2016,CWA,5.31,13.4,-1.6,33,20,0,
15/03/2016,CWA,8.97,15.9,4.2,47,32,0,
16/03/2016,CWA,7.95,13.1,4.4,53,41,0,
17/03/2016,CWA,9.37,14.8,4.8,56,26,0,
18/03/2016,CWA,9.87,20.6,-0.3,56,25,0,
19/03/2016,CWA,13.06,21,3.7,48,27,0,
20/03/2016,CWA,11.84,17.3,9.1,61,35,0,
21/03/2016,CWA,7.75,10.1,5.6,71,54,2.8,
22/03/2016,CWA,8.03,11.8,5.6,78,61,1,
23/03/2016,CWA,7.04,9.6,6,89,71,3.8,
24/03/2016,CWA,6.08,9.7,4,87,66,2.8,
25/03/2016,CWA,5.2,11.5,2,84,42,0.8,
26/03/2016,CWA,4.95,11.4,-0.3,55,17,0,
27/03/2016,CWA,6.13,17.8,-4.1,44,15,0,
28/03/2016,CWA,10.7,18.7,2.2,39,17,0,
29/03/2016,CWA,12.29,18.1,4.7,33,17,0,
30/03/2016,CWA,12.07,20.9,3,44,23,0,
31/03/2016,CWA,15.18,24.8,6.2,43,22,0,
01/04/2016,CWA,16.36,22.3,8.4,48,31,0,
02/04/2016,CWA,15.39,22.3,8.4,45,25,0,
03/04/2016,CWA,9.17,15.9,6.3,55,24,0,
04/04/2016,CWA,6.8,8,5.6,88,73,1.8,
05/04/2016,CWA,7.75,10,6.2,94,86,0.4,
06/04/2016,CWA,11.16,17.3,8.1,84,54,1.4,
07/04/2016,CWA,13.33,21.1,4.6,58,23,0,
08/04/2016,CWA,12.8,17,7.8,41,20,1.2,
09/04/2016,CWA,11.02,18.6,5.4,74,40,0.4,
10/04/2016,CWA,13.83,22.7,4.1,59,26,0,
11/04/2016,CWA,15.59,20.9,10.1,60,41,0.2,
12/04/2016,CWA,13.64,17.9,8,61,34,0,
13/04/2016,CWA,11.25,18.7,1.9,53,17,0,
14/04/2016,CWA,12.48,21.2,2.2,59,39,0,
15/04/2016,CWA,11.13,16.7,7,77,54,19.2,
16/04/2016,CWA,9.6,17,1.5,67,25,0,
17/04/2016,CWA,10.25,16.1,5.4,46,20,0.2,
18/04/2016,CWA,11.57,21.5,0,50,30,0,
19/04/2016,CWA,13.53,18.6,5.4,55,39,0,
20/04/2016,CWA,15.88,22.4,9.4,48,14,0,
21/04/2016,CWA,14.75,22,4.7,43,17,0,
22/04/2016,CWA,13.74,21.8,4.5,54,22,0,
23/04/2016,CWA,,18.3,14.8,,35,,
24/04/2016,CWA,14.06,20.5,6.5,63,35,0,
25/04/2016,CWA,13.18,19.9,8.1,74,43,2.6,
26/04/2016,CWA,14.9,21.4,10.2,72,34,0,
27/04/2016,CWA,16.3,23.5,7.1,45,17,0,
28/04/2016,CWA,15.58,24.5,3.3,49,16,0,
29/04/2016,CWA,17.18,27.6,5.4,45,15,0,
30/04/2016,CWA,19.06,27.1,7.9,49,24,0,
01/05/2016,CWA,19.47,28.2,8.8,53,24,0,
02/05/2016,CWA,12.51,22.8,3.7,51,24,8,
03/05/2016,CWA,12.46,24.4,2.2,57,27,0,
04/05/2016,CWA,17.73,28.9,6.7,59,37,0,
05/05/2016,CWA,20.86,26.4,15.1,46,24,0,
06/05/2016,CWA,14.96,22,10.8,35,23,0,
07/05/2016,CWA,8.31,10.8,6.9,87,46,7.2,
08/05/2016,CWA,8.85,11.4,6.8,89,75,0,
09/05/2016,CWA,14.47,25.7,5.3,70,25,0,
10/05/2016,CWA,16.95,28.5,5.9,62,22,0,
11/05/2016,CWA,21.13,30.7,9.1,55,30,0,
12/05/2016,CWA,14.45,25.7,7.8,46,25,0,
13/05/2016,CWA,6.07,8,2.4,87,67,0.8,
14/05/2016,CWA,9.14,13.9,6.8,87,65,11.4,
15/05/2016,CWA,12.21,19.6,4.8,43,20,0,
16/05/2016,CWA,12.56,24,1.5,60,28,0,
17/05/2016,CWA,16.63,23.5,6,53,35,0,
18/05/2016,CWA,18.28,24.4,13.1,58,38,0,
19/05/2016,CWA,17.4,22.7,13.1,57,48,0,
20/05/2016,CWA,16.58,22.9,10.7,73,41,0,
21/05/2016,CWA,17.19,22,13.2,67,42,0,
22/05/2016,CWA,16.19,19.3,13.5,73,50,0.8,
23/05/2016,CWA,13.42,19.9,9.1,68,34,1.8,
24/05/2016,CWA,15.01,26.6,4.3,63,33,0,
25/05/2016,CWA,12.67,21.9,8.6,74,42,1.8,
26/05/2016,CWA,11.34,15.8,8.4,75,50,0,
27/05/2016,CWA,10.3,13.5,8.4,89,55,5.2,
28/05/2016,CWA,13.57,20.9,9.8,81,48,0,
29/05/2016,CWA,16.38,26.7,5.8,68,26,0,
30/05/2016,CWA,18,27.3,10,62,33,0,
31/05/2016,CWA,18.6,24,14.9,70,47,0.6,
01/06/2016,CWA,15.3,19,13.2,94,72,4,
02/06/2016,CWA,12.61,13.9,11.7,96,90,11.2,
03/06/2016,CWA,16.59,25.2,11.3,84,48,0.8,
04/06/2016,CWA,19.31,28.4,12.4,73,29,1,
05/06/2016,CWA,21.09,29.5,11.2,56,26,0,
06/06/2016,CWA,19.89,26.9,12.3,69,39,0,
07/06/2016,CWA,20.43,28.4,12.5,67,32,1.8,
08/06/2016,CWA,18.69,26,14,77,48,0,
09/06/2016,CWA,17.62,27,11.6,82,50,6.2,
10/06/2016,CWA,20.71,29.8,10.8,67,34,0,
11/06/2016,CWA,21.17,28.4,13.6,62,40,0.4,
12/06/2016,CWA,18.45,28.6,10.9,78,38,0,
13/06/2016,CWA,20.88,33.5,11.2,66,19,0,
14/06/2016,CWA,21.96,27.1,15.2,47,18,8.8,
15/06/2016,CWA,19.47,26.2,12.7,40,21,0,
16/06/2016,CWA,18.52,29.5,6.2,54,17,0,
17/06/2016,CWA,22.74,31.5,13.3,46,32,0,
18/06/2016,CWA,24.06,31,15.8,55,36,0,
19/06/2016,CWA,23.64,33.3,15.8,67,32,5.2,
20/06/2016,CWA,22.96,32.4,15.9,70,37,0,
21/06/2016,CWA,22.86,27.8,18.8,58,35,0,
22/06/2016,CWA,22.74,32,13.2,66,38,0,
23/06/2016,CWA,19.67,28.1,15,79,48,11,
24/06/2016,CWA,17.84,25.4,11.6,81,45,0,
25/06/2016,CWA,20.63,28.2,12.7,67,31,0,
26/06/2016,CWA,19.85,23.6,17.3,78,49,0.8,
27/06/2016,CWA,19.09,28.7,11.3,77,33,0.2,
28/06/2016,CWA,22.83,33,12.6,58,15,0,
29/06/2016,CWA,24.51,35,12.2,49,15,0,
30/06/2016,CWA,23.7,28.6,19.1,57,29,0.2,
01/07/2016,CWA,21.88,32.7,12.2,59,26,0,
02/07/2016,CWA,22.39,33.1,12.5,61,30,0,
03/07/2016,CWA,24.96,32.2,18.5,54,30,0,
04/07/2016,CWA,23.64,30.8,14.5,58,32,0,
05/07/2016,CWA,23.75,29.2,18.1,58,39,0,
06/07/2016,CWA,23.4,30.1,17.4,59,39,0,
07/07/2016,CWA,22.65,26.7,19.6,65,49,0,
08/07/2016,CWA,24.11,27.5,21.2,71,60,0,
09/07/2016,CWA,25.35,30.8,21.3,70,52,0,
10/07/2016,CWA,24.89,29.8,22.2,79,59,0,
11/07/2016,CWA,23.46,26.7,20.6,83,65,30.6,
12/07/2016,CWA,22.65,28.1,18.9,72,48,0.2,
13/07/2016,CWA,21.53,24.1,18.9,82,69,1.2,
14/07/2016,CWA,18.03,20.8,16.5,88,62,11,
15/07/2016,CWA,19.33,31.1,12.1,76,35,2.6,
16/07/2016,CWA,22.62,30.1,14.9,62,28,0.8,
17/07/2016,CWA,21.83,30.7,13.3,65,31,0,
18/07/2016,CWA,20.5,25.7,18.8,81,37,44.2,
19/07/2016,CWA,,18.9,18.4,,98,,
20/07/2016,CWA,22.3,29.4,14.7,71,42,0,
21/07/2016,CWA,23.19,31.5,15,73,41,0,
22/07/2016,CWA,20.7,24.7,19,86,64,6.2,
23/07/2016,CWA,22.08,29.3,17.6,87,60,0,
24/07/2016,CWA,23.51,29,20.3,89,65,28,
25/07/2016,CWA,22.69,28.7,18.6,76,45,0.2,
26/07/2016,CWA,20.71,23.1,18.7,87,71,0.6,
27/07/2016,CWA,22.36,31.7,14.8,77,36,0.2,
28/07/2016,CWA,24.8,34.3,15.7,68,31,0,
29/07/2016,CWA,25.21,32.7,17.1,67,39,0,
30/07/2016,CWA,24.59,30.5,17.8,71,45,0,
31/07/2016,CWA,23.13,28.8,18.9,78,55,0,
01/08/2016,CWA,23.18,27.9,20.7,83,56,2.4,
02/08/2016,CWA,23.37,29.1,19.2,80,57,0,
03/08/2016,CWA,24.12,29.6,19.7,76,48,0,
04/08/2016,CWA,23.07,29.4,18.3,77,52,0,
05/08/2016,CWA,22.65,28.9,17.8,77,47,0,
06/08/2016,CWA,21.08,27.3,16.4,83,55,0,
07/08/2016,CWA,22.18,30.2,15.5,78,43,0,
08/08/2016,CWA,22.22,27.9,16.8,81,56,0,
09/08/2016,CWA,22.64,28.5,18.1,76,53,0,
10/08/2016,CWA,23.96,29.5,19.7,74,51,0,
11/08/2016,CWA,24.75,31,18.8,75,49,0,
12/08/2016,CWA,26.08,33,20.8,69,41,0,
13/08/2016,CWA,26.18,33.1,19.3,69,45,0,
14/08/2016,CWA,27.75,33.5,22.4,66,44,0,
15/08/2016,CWA,27.56,34.1,22.4,65,37,0,
16/08/2016,CWA,26.98,32.8,22,70,46,0,
17/08/2016,CWA,26.61,32.3,21.1,67,42,0,
18/08/2016,CWA,25.38,28.5,21.1,75,60,0,
19/08/2016,CWA,26.13,32.8,20.9,64,45,0,
20/08/2016,CWA,27.01,33.9,20.8,70,44,0,
21/08/2016,CWA,26.01,31.2,22.8,76,54,0,
22/08/2016,CWA,25.63,30.9,21.5,63,49,0,
23/08/2016,CWA,24.06,29.4,20.2,75,58,0,
24/08/2016,CWA,24.87,30.9,20.8,80,56,0,
25/08/2016,CWA,18.89,27.4,16.2,84,60,144.6,
26/08/2016,CWA,18.56,24.6,15.3,61,43,0,
27/08/2016,CWA,18.2,26,11.1,73,32,0,
28/08/2016,CWA,18.8,25.9,10.5,68,29,0,
29/08/2016,CWA,16.72,21.5,12.3,75,39,0.4,
30/08/2016,CWA,17.62,23,15.5,86,62,0.2,
31/08/2016,CWA,19.07,27.7,12.5,77,34,0,
01/09/2016,CWA,19.25,28.5,10.3,67,20,0,
02/09/2016,CWA,18.96,28.4,9.2,65,19,0,
03/09/2016,CWA,18.46,21,16.3,76,53,0.8,
04/09/2016,CWA,17.98,27.8,10.5,79,32,0,
05/09/2016,CWA,18.53,24.7,13.3,77,55,0,
06/09/2016,CWA,16.85,21.3,14.4,86,57,2.8,
07/09/2016,CWA,16.03,23.4,9.2,76,29,0.2,
08/09/2016,CWA,17.49,28.1,8.1,70,30,0,
09/09/2016,CWA,15.8,20.3,13.6,85,52,2,
10/09/2016,CWA,15.15,25.6,8.1,83,39,0.6,
11/09/2016,CWA,16.75,25.9,8.3,66,31,0,
12/09/2016,CWA,15.21,19.8,13.5,78,50,2.6,
13/09/2016,CWA,15.81,20.4,13.3,87,68,0,
14/09/2016,CWA,16.15,18.5,12.8,91,75,0,
15/09/2016,CWA,16.16,22.3,11.7,87,60,0,
16/09/2016,CWA,16.35,25.1,9.6,83,50,0,
17/09/2016,CWA,17.38,20.8,14.3,89,71,1,
18/09/2016,CWA,16.42,17.9,15,97,93,14.6,
19/09/2016,CWA,16.45,20.7,14.4,84,59,0.2,
20/09/2016,CWA,13.45,16.7,9.6,93,78,0.2,
21/09/2016,CWA,14.92,22.1,10.9,88,59,0,
22/09/2016,CWA,16.36,23.5,11.3,85,56,0.2,
23/09/2016,CWA,18.12,25,10.3,77,45,0,
24/09/2016,CWA,16.84,20.1,13.8,83,61,2.6,
25/09/2016,CWA,15.04,20.2,9.8,87,67,0,
26/09/2016,CWA,15.53,19.2,12.8,92,76,0,
27/09/2016,CWA,15.28,19.7,12.4,82,54,0,
28/09/2016,CWA,13.61,20.6,7,65,48,0,
29/09/2016,CWA,12.93,15,11.3,88,74,0,
30/09/2016,CWA,15.21,22.7,8.3,83,56,0,
01/10/2016,CWA,17.1,24.7,10.6,81,50,0,
